Bootstrap Iteration,Source Feature,Business-Friendly Label,Mean Absolute SHAP,SHAP Rank,Top Feature
86,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013689049767771932,4,True
86,donor_age,Donor Age,0.002685915712916242,1,True
86,feature_gender_identity,Gender Identity,0.0021250489382994803,2,True
86,feature_preferred_address_type,Preferred Address Type,0.0015956637533583525,3,True
87,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010990299836600027,7,False
87,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012225501131179239,5,False
87,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005437923596259024,8,False
87,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011977901225825244,6,False
87,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013517814732550268,4,True
87,donor_age,Donor Age,0.002690112518695227,1,True
87,feature_gender_identity,Gender Identity,0.002097326237288034,2,True
87,feature_preferred_address_type,Preferred Address Type,0.0015989622735861461,3,True
88,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011596486462857629,7,False
88,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012835826050403044,5,False
88,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005507924788721565,8,False
88,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011963169340833042,6,False
88,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001325855098826538,4,True
88,donor_age,Donor Age,0.0027649235723259972,1,True
88,feature_gender_identity,Gender Identity,0.002097956661695454,2,True
88,feature_preferred_address_type,Preferred Address Type,0.0016118914346342707,3,True
89,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010949896980197373,7,False
89,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012202096350706392,5,False
89,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005338487669794471,8,False
89,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011694253988978093,6,False
89,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012759718037750943,4,True
89,donor_age,Donor Age,0.0027879685469191814,1,True
89,feature_gender_identity,Gender Identity,0.002158721300096791,2,True
89,feature_preferred_address_type,Preferred Address Type,0.0016330566599148347,3,True
90,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010713398038799127,7,False
90,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012022411201938153,5,False
90,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.000552267900253156,8,False
90,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012013825880739211,6,False
90,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013396481785683105,4,True
90,donor_age,Donor Age,0.002700438927298694,1,True
90,feature_gender_identity,Gender Identity,0.002160456814396359,2,True
90,feature_preferred_address_type,Preferred Address Type,0.0016012399632667844,3,True
91,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010488404412644374,7,False
91,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011752589062149644,6,False
91,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005626941468377999,8,False
91,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012312675400392953,5,False
91,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012753210932041589,4,True
91,donor_age,Donor Age,0.002865610276084273,1,True
91,feature_gender_identity,Gender Identity,0.0021084008969459145,2,True
91,feature_preferred_address_type,Preferred Address Type,0.0016106383719206253,3,True
92,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.000932326357092639,7,False
92,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0010720833987276097,6,False
92,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005437731124574641,8,False
92,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001137871435018773,5,False
92,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001178204987036233,4,True
92,donor_age,Donor Age,0.002845803682965097,1,True
92,feature_gender_identity,Gender Identity,0.0021400391011722514,2,True
92,feature_preferred_address_type,Preferred Address Type,0.0016311716521578029,3,True
93,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001110663007420164,7,False
93,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012249619415997599,6,False
93,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005724804378059836,8,False
93,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001258366813703941,5,False
93,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013177217955787244,4,True
93,donor_age,Donor Age,0.002552718233456003,1,True
93,feature_gender_identity,Gender Identity,0.0020971238085388745,2,True
93,feature_preferred_address_type,Preferred Address Type,0.0015509193065668435,3,True
94,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011769376348791274,7,False
94,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001305014770349791,5,False
94,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005347412162728173,8,False
94,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011958128422442807,6,False
94,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013912028093916579,4,True
94,donor_age,Donor Age,0.002586008686423179,1,True
94,feature_gender_identity,Gender Identity,0.0021439148132418495,2,True
94,feature_preferred_address_type,Preferred Address Type,0.0016192870820655003,3,True
95,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009839993795780027,7,False
95,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011204985825488338,6,False
95,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005532834214278218,8,False
95,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011950997105200523,5,False
95,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012302868072445851,4,True
95,donor_age,Donor Age,0.0026787158336304237,1,True
95,feature_gender_identity,Gender Identity,0.0021150945762313843,2,True
95,feature_preferred_address_type,Preferred Address Type,0.001586950124505402,3,True
96,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010694527222089624,7,False
96,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001184249889644568,6,False
96,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005650156018503442,8,False
96,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001227226293900286,5,False
96,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012986062893025757,4,True
96,donor_age,Donor Age,0.002703189619676384,1,True
96,feature_gender_identity,Gender Identity,0.002151244561741082,2,True
96,feature_preferred_address_type,Preferred Address Type,0.0016217440978204402,3,True
97,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011134656663011077,7,False
97,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012395815975958875,5,False
97,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005430388569379524,8,False
97,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011761837160656605,6,False
97,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001365166845056538,4,True
97,donor_age,Donor Age,0.002758726866292236,1,True
97,feature_gender_identity,Gender Identity,0.0020602324886943137,2,True
97,feature_preferred_address_type,Preferred Address Type,0.0015775183218411594,3,True
98,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0012397110310033382,6,False
98,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001360704006759983,5,False
98,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005570429999866339,8,False
98,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012064724750524836,7,False
98,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001402716840448949,4,True
98,donor_age,Donor Age,0.0026877748110363175,1,True
98,feature_gender_identity,Gender Identity,0.002118366127950132,2,True
98,feature_preferred_address_type,Preferred Address Type,0.0015899306949945973,3,True
99,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010112331486933246,7,False
99,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011298608838731154,6,False
99,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005362115819136596,8,False
99,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012219967201989633,5,False
99,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012391781747970675,4,True
99,donor_age,Donor Age,0.002614290515368138,1,True
99,feature_gender_identity,Gender Identity,0.0021244409967770693,2,True
99,feature_preferred_address_type,Preferred Address Type,0.001582209858561842,3,True
100,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0012455613647578618,6,False
100,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013556615155586658,5,False
100,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005513997503808028,8,False
100,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012204008215752511,7,False
100,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014633246578614194,4,True
100,donor_age,Donor Age,0.002743947704162741,1,True
100,feature_gender_identity,Gender Identity,0.0021262751982289475,2,True
100,feature_preferred_address_type,Preferred Address Type,0.001620012258808429,3,True
101,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001002171696256602,7,False
101,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011398243036760166,6,False
101,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005443114086618002,8,False
101,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011832795360084095,5,False
101,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012725000335223717,4,True
101,donor_age,Donor Age,0.0027044907056778976,1,True
101,feature_gender_identity,Gender Identity,0.0021609306130423974,2,True
101,feature_preferred_address_type,Preferred Address Type,0.0016390285014794925,3,True
102,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.00099262164945089,7,False
102,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011230690214289309,6,False
102,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005347206392646534,8,False
102,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011846798363862917,5,False
102,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012346728721624634,4,True
102,donor_age,Donor Age,0.0027241739476162414,1,True
102,feature_gender_identity,Gender Identity,0.002114640935376754,2,True
102,feature_preferred_address_type,Preferred Address Type,0.0015730767629191706,3,True
103,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001126152183150942,7,False
103,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012633489352251322,5,False
103,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005591611393132312,8,False
103,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011931201548034676,6,False
103,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013476375054196838,4,True
103,donor_age,Donor Age,0.0027356610017771877,1,True
103,feature_gender_identity,Gender Identity,0.0021498652278843997,2,True
103,feature_preferred_address_type,Preferred Address Type,0.0016193524290918251,3,True
104,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011013537997338445,7,False
104,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012393910504135339,6,False
104,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005765283795627524,8,False
104,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012394465805790301,5,False
104,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013126961903448587,4,True
104,donor_age,Donor Age,0.002785395822269181,1,True
104,feature_gender_identity,Gender Identity,0.002136668919843466,2,True
104,feature_preferred_address_type,Preferred Address Type,0.0016524830583775241,3,True
105,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.00108010222313108,7,False
105,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011997598671760143,5,False
105,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005434062175257956,8,False
105,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001174408433470561,6,False
105,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013313528956599362,4,True
105,donor_age,Donor Age,0.002874676341672041,1,True
105,feature_gender_identity,Gender Identity,0.0021260732924428477,2,True
105,feature_preferred_address_type,Preferred Address Type,0.001600253160224734,3,True
106,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010821597750094508,7,False
106,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001201331085289522,5,False
106,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005573244487015572,8,False
106,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001148589255239939,6,False
106,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013167956962186792,4,True
106,donor_age,Donor Age,0.0025802490729292167,1,True
106,feature_gender_identity,Gender Identity,0.002109751262113068,2,True
106,feature_preferred_address_type,Preferred Address Type,0.0015759531813912273,3,True
107,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010933159229873292,7,False
107,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001231127549014071,5,False
107,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005749482168724915,8,False
107,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011673918094603027,6,False
107,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013420296328487972,4,True
107,donor_age,Donor Age,0.002526490782108407,1,True
107,feature_gender_identity,Gender Identity,0.0021120491042550733,2,True
107,feature_preferred_address_type,Preferred Address Type,0.0016301888541329975,3,True
108,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001188413146561424,7,False
108,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013126010172358382,5,False
108,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005474376120561127,8,False
108,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012219510859267303,6,False
108,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014243415358863379,4,True
108,donor_age,Donor Age,0.002728547593578256,1,True
108,feature_gender_identity,Gender Identity,0.0021119122197277747,2,True
108,feature_preferred_address_type,Preferred Address Type,0.0016113811074132773,3,True
109,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010372477046169855,7,False
109,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011663865669484465,6,False
109,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005588032525341554,8,False
109,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012130491302709753,5,False
109,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012376505439060915,4,True
109,donor_age,Donor Age,0.0027936947077766413,1,True
109,feature_gender_identity,Gender Identity,0.0021445811663902406,2,True
109,feature_preferred_address_type,Preferred Address Type,0.0015669914871615698,3,True
110,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010331851722381687,7,False
110,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011915869118984265,5,False
110,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005473747204148114,8,False
110,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001174411155069854,6,False
110,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012372885569611773,4,True
110,donor_age,Donor Age,0.0027857217304422953,1,True
110,feature_gender_identity,Gender Identity,0.002149047643304708,2,True
110,feature_preferred_address_type,Preferred Address Type,0.0015314168532647877,3,True
111,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011597339438232232,7,False
111,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012832230266970387,5,False
111,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005400121607307207,8,False
111,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011977983330002866,6,False
111,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013970752793494431,4,True
111,donor_age,Donor Age,0.0028845899736922483,1,True
111,feature_gender_identity,Gender Identity,0.002100698425846006,2,True
111,feature_preferred_address_type,Preferred Address Type,0.0016147228076446917,3,True
112,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011511830721300654,7,False
112,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012783011542285797,5,False
112,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005473394697859906,8,False
112,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011729588151391265,6,False
112,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013149353261002511,4,True
112,donor_age,Donor Age,0.002796168064132668,1,True
112,feature_gender_identity,Gender Identity,0.0020925570823226002,2,True
112,feature_preferred_address_type,Preferred Address Type,0.0016049314045821156,3,True
113,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.000976735486538833,7,False
113,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0010942205965769815,6,False
113,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005381983637785695,8,False
113,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011751163163505553,5,False
113,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012573981708608004,4,True
113,donor_age,Donor Age,0.002741843364665824,1,True
113,feature_gender_identity,Gender Identity,0.0021083849048751198,2,True
113,feature_preferred_address_type,Preferred Address Type,0.0016292746917570134,3,True
114,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010018672081303875,7,False
114,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011343128130136067,6,False
114,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005679081462232107,8,False
114,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001203167999376832,5,False
114,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013026884189163879,4,True
114,donor_age,Donor Age,0.002761267226213942,1,True
114,feature_gender_identity,Gender Identity,0.0021315390727769273,2,True
114,feature_preferred_address_type,Preferred Address Type,0.0015729774152684981,3,True
115,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011969870654457003,6,False
115,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013251648529160197,5,False
115,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.000564535322304227,8,False
115,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011630051829667678,7,False
115,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013782411598338212,4,True
115,donor_age,Donor Age,0.0028240699219229458,1,True
115,feature_gender_identity,Gender Identity,0.002133676969699965,2,True
115,feature_preferred_address_type,Preferred Address Type,0.0016005112965048085,3,True
116,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011217546243677081,7,False
116,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012481933511530694,5,False
116,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005289926026116173,8,False
116,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001163732464120337,6,False
116,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013278764821053695,4,True
116,donor_age,Donor Age,0.0026904942280827912,1,True
116,feature_gender_identity,Gender Identity,0.002096144458090759,2,True
116,feature_preferred_address_type,Preferred Address Type,0.0016154540345630324,3,True
117,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001216646576054813,6,False
117,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013503526709669968,5,False
117,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005539973671515514,8,False
117,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011861284944145248,7,False
117,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014454678805200438,4,True
117,donor_age,Donor Age,0.002618895054759323,1,True
117,feature_gender_identity,Gender Identity,0.002128564732467229,2,True
117,feature_preferred_address_type,Preferred Address Type,0.0016134055062479527,3,True
118,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010552511760264008,7,False
118,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012053934912881759,5,False
118,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005521655142457256,8,False
118,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011992193827557547,6,False
118,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013117274866916205,4,True
118,donor_age,Donor Age,0.002703740955186751,1,True
118,feature_gender_identity,Gender Identity,0.002117159267502016,2,True
118,feature_preferred_address_type,Preferred Address Type,0.00159011533755722,3,True
119,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010688777544175273,7,False
119,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001204202098975965,6,False
119,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005427054681273069,8,False
119,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012172584998928063,5,False
119,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013320556855327354,4,True
119,donor_age,Donor Age,0.002671937480978556,1,True
119,feature_gender_identity,Gender Identity,0.002082212075509401,2,True
119,feature_preferred_address_type,Preferred Address Type,0.0015708889478893715,3,True
120,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011300547885807852,7,False
120,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001260402438838904,5,False
120,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005606865866847173,8,False
120,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011901776889003783,6,False
120,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001379524831264176,4,True
120,donor_age,Donor Age,0.0027791517869170407,1,True
120,feature_gender_identity,Gender Identity,0.00217422832361883,2,True
120,feature_preferred_address_type,Preferred Address Type,0.0016170021449468856,3,True
121,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009816554454774743,7,False
121,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011112360369387696,6,False
121,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005503729926669696,8,False
121,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011716550192262267,5,False
121,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012131483486495897,4,True
121,donor_age,Donor Age,0.002802825397376358,1,True
121,feature_gender_identity,Gender Identity,0.002099228170878244,2,True
121,feature_preferred_address_type,Preferred Address Type,0.0015906469203039086,3,True
122,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011183437439742697,7,False
122,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012549874747969135,5,False
122,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005676121109018039,8,False
122,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012116479080748065,6,False
122,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013028270321214998,4,True
122,donor_age,Donor Age,0.0026399549380262686,1,True
122,feature_gender_identity,Gender Identity,0.002091202693299705,2,True
122,feature_preferred_address_type,Preferred Address Type,0.0015607061326648821,3,True
123,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001211846068898271,6,False
123,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013332918437216118,5,False
123,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005634571126654,8,False
123,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011815486779806108,7,False
123,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001411677180089512,4,True
123,donor_age,Donor Age,0.0026012191341765922,1,True
123,feature_gender_identity,Gender Identity,0.0020702589315560295,2,True
123,feature_preferred_address_type,Preferred Address Type,0.0016180627013154436,3,True
124,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010883423600467946,7,False
124,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012117139908226586,5,False
124,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005228149472835918,8,False
124,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011733317613180486,6,False
124,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012993765772336483,4,True
124,donor_age,Donor Age,0.002725003044204571,1,True
124,feature_gender_identity,Gender Identity,0.002119736616965553,2,True
124,feature_preferred_address_type,Preferred Address Type,0.0015858548277774246,3,True
125,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0012651253707274108,6,False
125,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013884570597068413,5,False
125,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005725705272750975,8,False
125,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012486023559049118,7,False
125,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014510859028483555,4,True
125,donor_age,Donor Age,0.0028912955011845716,1,True
125,feature_gender_identity,Gender Identity,0.002203243602142689,2,True
125,feature_preferred_address_type,Preferred Address Type,0.0016326630703832044,3,True
126,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0012158474109497364,6,False
126,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001350357709128964,5,False
126,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.00055068573657845,8,False
126,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011702557738638897,7,False
126,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001428188916352006,4,True
126,donor_age,Donor Age,0.002686195256997874,1,True
126,feature_gender_identity,Gender Identity,0.0020960698887835054,2,True
126,feature_preferred_address_type,Preferred Address Type,0.0016589609537504043,3,True
127,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011938776777516064,6,False
127,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001320903660841293,5,False
127,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005487150605300876,8,False
127,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011601200359619486,7,False
