Final Test Row Position,Target Actual,feature_past_5yr_total_donation__x__feature_past_5yr_average_donation,feature_past_5yr_total_donation__x__feature_past_5yr_donation_frequency_rate,feature_past_5yr_total_donation__x__feature_years_since_last_donation_past_5yr,feature_past_5yr_total_donation__x__feature_past_5yr_max_donation,feature_past_5yr_total_donation__x__donor_age,feature_past_5yr_total_donation__x__feature_gender_identity,feature_past_5yr_total_donation__x__feature_preferred_address_type,feature_past_5yr_average_donation__x__feature_past_5yr_donation_frequency_rate,feature_past_5yr_average_donation__x__feature_years_since_last_donation_past_5yr,feature_past_5yr_average_donation__x__feature_past_5yr_max_donation,feature_past_5yr_average_donation__x__donor_age,feature_past_5yr_average_donation__x__feature_gender_identity,feature_past_5yr_average_donation__x__feature_preferred_address_type,feature_past_5yr_donation_frequency_rate__x__feature_years_since_last_donation_past_5yr,feature_past_5yr_donation_frequency_rate__x__feature_past_5yr_max_donation,feature_past_5yr_donation_frequency_rate__x__donor_age,feature_past_5yr_donation_frequency_rate__x__feature_gender_identity,feature_past_5yr_donation_frequency_rate__x__feature_preferred_address_type,feature_years_since_last_donation_past_5yr__x__feature_past_5yr_max_donation,feature_years_since_last_donation_past_5yr__x__donor_age,feature_years_since_last_donation_past_5yr__x__feature_gender_identity,feature_years_since_last_donation_past_5yr__x__feature_preferred_address_type,feature_past_5yr_max_donation__x__donor_age,feature_past_5yr_max_donation__x__feature_gender_identity,feature_past_5yr_max_donation__x__feature_preferred_address_type,donor_age__x__feature_gender_identity,donor_age__x__feature_preferred_address_type,feature_gender_identity__x__feature_preferred_address_type
68,1,-0.001753459944687794,0.0007891690891502969,0.0013055170697480571,-0.0022924281365815174,-8.564932724830026e-05,0.0038660875136983528,-7.601445196303958e-05,0.001071255083139167,0.001663224701759073,-0.000668784054447729,-0.00021472456117299255,0.004545424222609798,7.139495515976613e-05,0.001178223059574522,0.000787062672583591,0.00031698058278924196,0.011118519302252033,0.0007465669381547803,-2.291548456257108e-05,0.00046848529062469937,0.005564302788759198,0.0007364626005527976,9.308197627789438e-06,0.0043617720049202785,0.0001087392753675239,-0.00022271221087403012,1.4061383549475707e-05,0.0010274191173032295
72,1,-0.0001510398204769318,-3.2707670105270044e-05,-1.5204407670363808e-05,-0.00011447130745786903,0.0003404549047199847,0.0001705624189627771,2.8648516398215534e-05,-2.2811745585314593e-05,8.232630624617047e-07,-0.00011165294913309068,0.00035444178635093515,0.00019027947456921423,6.113016214300036e-06,-0.00013005815896457125,-9.661413153737737e-05,0.0007478091404177835,0.00017726316858172306,-1.2510356073325475e-05,-0.00010285167189740662,0.0015998174150202154,0.0005907117749979814,-4.133843740865155e-05,0.00022969121897377774,9.614438730499022e-05,2.3355127320606182e-05,0.008557991164742948,-0.0010179102209061774,0.0003833649607411883
74,0,-0.0001510398204769318,-3.2707670105270044e-05,-1.5204407670363808e-05,-0.00011447130745786903,0.0003404549047199847,0.0001705624189627771,2.8648516398215534e-05,-2.2811745585314593e-05,8.232630624617047e-07,-0.00011165294913309068,0.00035444178635093515,0.00019027947456921423,6.113016214300036e-06,-0.00013005815896457125,-9.661413153737737e-05,0.0007478091404177835,0.00017726316858172306,-1.2510356073325475e-05,-0.00010285167189740662,0.0015998174150202154,0.0005907117749979814,-4.133843740865155e-05,0.00022969121897377774,9.614438730499022e-05,2.3355127320606182e-05,0.008557991164742948,-0.0010179102209061774,0.0003833649607411883
75,0,-0.0001510398204769318,-3.2707670105270044e-05,-1.5204407670363808e-05,-0.00011447130745786903,0.0003404549047199847,0.0001705624189627771,2.8648516398215534e-05,-2.2811745585314593e-05,8.232630624617047e-07,-0.00011165294913309068,0.00035444178635093515,0.00019027947456921423,6.113016214300036e-06,-0.00013005815896457125,-9.661413153737737e-05,0.0007478091404177835,0.00017726316858172306,-1.2510356073325475e-05,-0.00010285167189740662,0.0015998174150202154,0.0005907117749979814,-4.133843740865155e-05,0.00022969121897377774,9.614438730499022e-05,2.3355127320606182e-05,0.008557991164742948,-0.0010179102209061774,0.0003833649607411883
81,0,-0.00015037674305199675,-3.270104228212295e-05,-1.4866691490141525e-05,-0.00011236674878276755,0.00040665363848256487,0.00011058149118001664,3.267538396687014e-05,-2.224668333427907e-05,-1.2744966075987565e-06,-0.00011310784026877199,0.00030720128552488184,8.649152857570212e-05,2.080539629520112e-06,-0.0001314909776247392,-9.621690374868409e-05,0.0006731812658279207,-2.7417933260829316e-06,-1.5857525648933053e-05,-0.00010494224418869253,0.0018158195395313796,0.0004391567281179443,-3.4100456621828946e-05,0.0002698850894066883,7.501916685794624e-05,2.0831227115203876e-05,0.00445008435703368,-0.0008757322711404731,0.00012313912503619082
84,0,-0.0013972514067472283,-0.0012151483790382664,-1.7736864233336897e-05,-0.002698146854754927,0.0030270200399692133,0.003317776274865097,-3.7154332751004326e-05,-2.1821673373007717e-05,0.0003788287159333679,-0.0019131449641563378,0.003222087377088863,0.004404885125689948,0.00014022661388194942,0.0008465185948831213,-0.0001059538760884945,-0.0010564346680255363,0.006774801187511606,0.0005351865614444489,-0.0006738290702209499,-0.000947202793676018,0.0020108850834260725,0.0005241813522149472,0.0012838520328249975,0.0020639215091972827,3.7292368637942466e-05,0.0010494431171632315,0.00020835012821371799,0.000949634461132211
90,0,-0.0013264599977225891,0.0001667611924012098,5.923014483207298e-06,-0.003698148098023852,-0.0003168916414029429,0.0008653591073350321,0.006812841344053588,0.0007260302736966686,-1.0929007045432605e-05,-0.00185032667383029,-0.0002516104450745382,0.00111914229666776,0.008677610378172886,-0.0001102725220127345,0.00011763966042725058,-1.5905704931055943e-05,0.0007829466126874308,0.0010816527897336498,-7.14010857935272e-05,-1.5153197078019559e-05,-0.00017562960130820398,0.003490695114393284,-0.0003907653526825933,0.0010151723417552352,0.00634406123531964,5.997525721751078e-05,0.00019900440518103322,0.005270131124375482
99,0,-0.0001042905542281301,4.227993855226245e-06,-0.00016665332463922572,-0.00011297529194200206,0.0002896522948259364,0.00017324637981031308,0.00010917774355183921,-6.220379739675734e-06,-0.00014300152922998356,-0.00022003012874871326,0.0004899037057638156,0.0002024456647941158,0.00015444286225417816,-0.00018799811837351464,-3.349478389499111e-05,0.0004616426215529452,-6.077574923644507e-05,0.0004754832195766867,-0.00018983800757925096,0.0008740935368341748,0.0001052914353140376,0.0008842250241714026,0.00023351811002555689,7.091226998384725e-06,-0.0004135071277917847,0.0016746891933437486,0.020501536325646746,0.0038447053543694937
104,1,-0.0028386711835173234,0.002689574714668248,0.0018165044526762878,-0.0044983214840837666,-0.0014923381315531234,0.002039985698120115,-0.0006082169825729441,0.0012425015988862006,0.0021840200241583377,-0.0038647314544080665,-0.0019158936387058362,0.0014334422218552545,-0.000618876882089456,0.0020168577685355845,0.0017980377749981092,-0.0012704656465466922,0.0011342029987084694,-0.0002611290201571863,0.0010071785324791346,-0.0015391861355242343,-0.0007781786069433202,0.0003370674261871961,-0.0001216593034826243,0.001086682481318569,-0.0010040728575620654,-0.002532838285939238,0.00030753009064731613,-0.0003571656146518436
105,0,0.000385453113804536,0.0003250618164424522,0.003898992636691479,0.0004494107414216662,-6.278360552614833e-05,0.0015531837818169867,0.00013556816029918942,0.0001208216340177923,0.00451584048888382,0.0009977773569174334,0.00037720421643078146,0.0016030751667546993,0.00021237571641944227,0.001245906258541731,0.0006168284962080135,-0.0004256436182687636,0.0001143715940787294,1.4834646327887087e-05,0.005368862260887103,0.0013830776355766568,0.0010503572733905641,0.0002541770389087123,0.0009724410797938959,0.001185235958627824,0.0004188840769539708,-0.0016793801030658899,2.330165931782749e-05,-0.00021589052063052903
109,0,-0.0001265014292281932,-2.3797087114190457e-05,4.561268169935582e-05,-0.00014902190580583978,0.00017270984930642743,-0.00011848283884849076,0.0001865543859238842,7.070509925872538e-06,6.006119587644934e-06,-0.00021579207384829106,0.0004896189426760712,-4.410410250161886e-05,0.000353015354542738,-0.00015402354617316923,-7.432615443456554e-05,0.0008292138231633339,0.00011867839987755536,0.0007234360777126107,2.9785921243124737e-05,0.0009857947433544341,-7.334737291154851e-05,0.0012744863236070708,0.00022256001343336744,1.9119280495962745e-05,-6.474668773665779e-05,-0.000463579708697064,0.018180341849956556,0.00033737341401810574
113,0,0.0004729470337951939,0.0001961794226148616,0.001503246596536571,-0.00039393824900279883,0.0010222524473600782,0.0005683678615678926,-0.0004432833013076864,-5.94199901698793e-06,0.0013599426500820273,0.00025886350957747675,0.0012139790266267015,0.0011183198275806824,-0.0004571448541524139,0.001095608228642032,0.0003758535739067508,0.002316914388280169,0.0015282935642794418,-5.309494276835792e-05,0.001166005771821163,0.00287427819773367,0.002058863574705936,0.00014847875717414165,0.0025990109577956797,0.000946808554866009,-0.00039737476833281743,-1.7636827022199467e-05,0.00048043372266721334,0.00046956283481898345
118,0,-0.000938430286511159,0.0005541607344520844,0.00039416913244213954,-0.0035347371788030965,-0.00048012499031390126,0.0020131053487805893,0.0064951401319074285,0.0003906959409605999,-5.343109214317072e-05,-0.0014185691278696892,-0.0003854194634308027,0.0017624209428926947,0.007017556470090135,-5.344418685040974e-06,-2.086195577276838e-05,-7.96855405536582e-05,0.0010667194557305315,0.0020735848864944315,3.4366773532576354e-05,-2.9084948450693995e-05,-0.00014897130207652394,0.0044258132282117574,-0.00046075330317372836,0.0014939876379474152,0.006066866669334175,0.0001266700980550993,-0.00024122671239886246,0.004201884881340594
120,0,-0.00012130735761637547,3.6805131053064956e-06,5.986003285401971e-05,-0.00016031918920251435,-0.0001689807742715466,0.00028380952701267866,-1.141051391557596e-05,1.4621293776255661e-05,0.00016411133971313492,-0.00019526821472582397,-5.879330131660697e-05,0.00039331176940446855,-1.1162605545512883e-05,-0.00010128111164355366,-3.956878785715791e-05,6.238648345160039e-05,0.000607147624258181,-2.5809984270622254e-05,0.00011126877606865639,0.000507837839876973,0.0007831849569924608,-4.944330982516413e-05,-1.5637487297168084e-05,0.0003555313141892217,1.6996736844767173e-05,0.021630312947931822,0.00010908151922545531,0.0013883235313425389
138,0,-8.853600973009806e-05,-2.9543156800528404e-05,-0.00013024243128115313,-3.66238558698384e-05,0.00030717521909041614,0.0002829680160063251,0.00022260142261118604,-1.7143405129598195e-05,-0.00010156350493238868,-0.0001664365140356891,0.00021652078321462542,0.00023520262117914485,6.815564731503961e-05,-0.00012583026410431427,-7.258996686733174e-05,0.0007265441911388337,0.00032028992762894845,0.00035807710051661136,-0.0001202534363832078,0.001171887916480686,0.0003249845664524596,0.0006406750052977731,0.0003135794040172702,0.0002016655893081824,4.948223012640517e-05,0.00587846725654393,0.00850067030726472,0.005560853620468114
139,0,-8.853600973009806e-05,-2.9543156800528404e-05,-0.00013024243128115313,-3.66238558698384e-05,0.00030717521909041614,0.0002829680160063251,0.00022260142261118604,-1.7143405129598195e-05,-0.00010156350493238868,-0.0001664365140356891,0.00021652078321462542,0.00023520262117914485,6.815564731503961e-05,-0.00012583026410431427,-7.258996686733174e-05,0.0007265441911388337,0.00032028992762894845,0.00035807710051661136,-0.0001202534363832078,0.001171887916480686,0.0003249845664524596,0.0006406750052977731,0.0003135794040172702,0.0002016655893081824,4.948223012640517e-05,0.00587846725654393,0.00850067030726472,0.005560853620468114
143,0,-0.0016156065861506366,-0.0003841380050227525,-0.0003455945118441302,-0.00459749286075091,0.007534624954687834,-0.0004238417474179145,-0.00023373378136192074,-0.0008008545834924743,-0.0008317428667393186,-0.0032703185768444025,0.006310749677861803,-0.000226678345539179,-0.0002988138229567488,0.00020088151459960604,-0.00044599671664273137,0.0048016712650732025,0.0005108886768736976,8.100136272387206e-05,-0.0006668526066215609,0.0039007552057375053,0.002379092919829439,-0.00021093527713365664,0.006791408169936636,-0.0002860289721902287,-0.00046350068649827684,-0.004078066373924338,0.000768157146815423,0.000492769958278245
145,0,-8.787305942874978e-05,-3.327677881300139e-05,-0.00013162682461135959,-3.7937112523793844e-05,0.0002691379029953575,0.0002691643916303666,0.0002521909688315283,-1.658435588623841e-05,-0.00010198939473251905,-0.0001657277996098476,0.00017305080046419244,0.0002231668560051782,0.00014363783781136044,-0.00012672344169302926,-7.255561444295707e-05,0.0006222319796695823,0.0002561220811596891,0.00046395817274974733,-0.00011617802651167274,0.0011382090415640587,0.0003348819244083006,0.0007739951883508266,0.0002965620661523564,0.0001922020612756727,7.334312414783762e-05,0.005577236141969259,0.011054226190219774,0.004124492213871158
